Country Name,Country Code,Indicator Name,Indicator Code,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Indonesia,IDN,GNI per capita (constant LCU),NY.GNP.PCAP.KN,1755111.184,1666218.126,1675769.82,1659869.663,1654839.097,1635879.992,1783700.576,1869493.701,1967918.627,2048162.043,2137290.679,2281580.331,2386450.245,2476078.381,2587871.746,2736514.677,2911422.192,2980183.157,3161674.507,3352421.578,3258008.224,3493025.281,3597541.763,3665525.887,3827167.275,3948078.09,4159962.904,4460215.768,4766934.12,4660344.308,4973962.305,5736268.35,6141199.81,6539766.196,6957337.63,7161371.791,5956230.424,5813037.216,6080768.532,6417642.279,6673838.981,6846471.279,7049631.977,7345898.042,7705980.077,8122034.218,8575425.957,8876228.891,9385656.518,
Indonesia,IDN,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,203.3154822,193.017938,194.1244247,192.2825198,191.6997693,189.5035098,206.6273328,216.5657747,227.967509,237.2630619,247.5878958,264.3026888,276.451023,286.83372,299.7840802,317.0031655,337.2647911,345.2301946,366.2545044,388.351015,377.413989,404.6388205,416.7462124,424.6216251,443.3464769,457.3530201,481.8981677,516.6800416,552.2108901,539.8633197,576.1934364,664.5004466,711.4084919,757.5791949,805.9514793,829.5871921,689.9812797,673.3935009,704.4080155,743.4321235,773.1104461,793.1085063,816.6430354,850.9630707,892.6756718,940.87219,993.3939681,1028.239563,1087.252647,
"Iran, Islamic Rep.",IRN,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,105295,103130,97071,120017,135021,152106,167457,154577,,,,192719,280649,297298,307718,309736,258062,264398,276438,,298759,312273,311839,311531,,,,329000,326990,316939,314654,308105,297711,294098,285460,274922,267516,268430,277991,,
"Iran, Islamic Rep.",IRN,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,30886,44616,57391,60022,69414,81855,96395,,,,,,188064,196541,206244,,,,,,216273,218931,232758,249812,249307,,280309,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3167,11.2891,11.15515,11.58616,11.76367,16.67692,19.07398,16.64136,15.21739,,
"Iran, Islamic Rep.",IRN,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.09092,11.97556,12.0222,12.60313,12.42613,18.77136,22.43123,20.41895,21.10246,,
"Iran, Islamic Rep.",IRN,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.53519,38.51554,32.27428,26.54583,23.50315,30.2904,27.91805,20.83658,22.27142,19.22552,
"Iran, Islamic Rep.",IRN,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.834198666,3.69705899,4.085153096,4.512051128,4.592429206,4.595133659,5.088975493,5.101787676,4.857766211,4.927722413,5.669258395,5.521534825,5.491766957,5.797900196,5.654221212,5.604360589,
"Iran, Islamic Rep.",IRN,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.343201992,
"Iran, Islamic Rep.",IRN,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,0.477103354,0.225934362,0.570480075,0.345076919,0.244651104,0.151934589,0.123861197,0.178939355,0.250324893,0.292047462,0.370869372,,,2.386628929,1.372181626,1.776180638,1.237851898,0.918242004,0.676206977,0.60860518,0.564044309,0.339337278,0.346505043,0.34798721,0.511483211,0.583225399,0.470958082,0.334267158,0.183555883,0.147692322,,
"Iran, Islamic Rep.",IRN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,0,0,0,0,0,0,0,0,0,4.97816275,3.956036431,6.776650847,4.829740153,3.373463302,3.559279966,2.937303281,4.817773067,5.019828738,5.718700594,7.781520363,,,39.66400508,33.71836519,23.91536148,14.99056478,11.07184441,11.88451412,8.94080947,7.615119217,6.329445763,7.60289312,12.18641021,13.0596364,11.60697407,8.840734175,7.446526237,4.161666194,4.097361094,,
"Iran, Islamic Rep.",IRN,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,0,0,0,0,0,0,0,0,0,1.06046037,0.758856342,0.964799045,0.714161015,0.486702667,0.359957843,0.28582054,0.346882258,0.538309238,0.400833804,0.564899516,,,3.043307053,4.991940756,6.344763835,5.858271193,5.918561168,2.673463943,3.713092774,2.878464039,1.020483992,1.222590772,1.267414913,1.408838832,1.502891487,1.254303602,1.044202536,0.827459524,0.784272652,,
"Iran, Islamic Rep.",IRN,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,2967836.676,3210649.542,3455169.985,3756498.761,4127217.531,4408842.558,4859101.589,5602266.057,5758097.673,6211572.562,6376133.85,7298596.263,6925717.336,6011240.755,5707500.141,4747194.214,4340210.33,4699811.908,5093372.406,4825970.591,4733741.496,4147055.98,3939531.055,3571490.111,3680982.472,4072129.132,4500306.815,4610568.12,4391245.287,4295415.13,4389824.312,4622805.94,4716058.484,4768123.025,4762630.974,4934548.493,5049252.287,5247726.256,5536723.563,5754806.614,5938870.643,6229306.383,6675849.774,,,,
"Iran, Islamic Rep.",IRN,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,,,,932.7328579,1009.044179,1085.892158,1180.593883,1297.103521,1385.612743,1527.120326,1760.682342,1809.657163,1952.175426,2003.893811,2293.805655,2176.617121,1889.215068,1793.755351,1491.950033,1364.04298,1477.058703,1600.747049,1516.707903,1487.722107,1303.338356,1238.117343,1122.449293,1156.860594,1279.790318,1414.358165,1449.011131,1380.082266,1349.964727,1379.635682,1452.857238,1482.164683,1498.527548,1496.801504,1550.831808,1586.880961,1649.257436,1740.083622,1808.622847,1866.470561,1957.748818,2098.088648,,,,
Iraq,IRQ,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,49822,54302,54979,58455,57621,69812,70663,78060,87148,92603,94000,98422,107479,112428,115642,118442,123310,119280,130777,,134081,,131271,,,145455,,,141479,170141,190350,197003,220366,211136,,,286890,,,,
Iraq,IRQ,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,13276,14741,,16182,18437,21454,21967,24255,29209,32687,33514,35825,38678,42374,40715,42998,48459,50054,53937,,,,59117,,,62296,,,56130,62034,,,84090,90825,,,148363,,,,
Iraq,IRQ,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.657150248,0.652513688,1.623582626,1.198310919,1.298509649,1.273146555,1.287895013,2.733860349,5.190911451,4.391299508,3.647823113,4.852551173,4.900146449,8.355518769,8.415499211,
Iraq,IRQ,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,,,,13397,13060,13076,13242,13803,14233,14636,14829,15117,15484,15521,15674,15852,15880,15393,15513,15614,15775,16212,16212,16339,16311,16202,,21148,,21865,22979,23972,24792,25416,26833,29852,30697,31549,,
Ireland,IRL,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,17353,20760,20856,,19146,20000,20100,20360,20520,21100,21700,21150,21580,21290,21320,21090,20720,20760,20830,22230,22960,25617,26317,26523,27273,,,,,,,,,29729,,,,,
Ireland,IRL,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.43890295,11.01882,11.1424,11.8597,12.27005,13.34221,14.20571,14.61582,14.82335,15.75408,18.5619,,,
Ireland,IRL,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.25384556,16.79307,16.38955,17.25898,17.91483,19.24521,21.03639,21.65091,22.41891,23.23296,27.51855,,,
Ireland,IRL,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.04390535,28.58094,30.62078,28.23814,26.37471,23.91898,23.78542,24.63511,26.00179,26.22769,32.74982,,,
Ireland,IRL,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.627504142,6.489082672,6.307592663,6.128477749,6.060103122,6.12992464,6.762107568,7.089775676,7.401100434,7.609089324,7.534656458,7.478490969,7.644828253,8.832022704,9.439882338,9.188915094,
Ireland,IRL,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,10174.08272,10507.45359,11024.07228,11267.73706,11529.2114,11937.92329,11819.05327,12472.56697,12986.40956,13177.72403,13394.05149,13594.7641,13423.58922,13131.31829,13317.58235,13531.30237,13557.37153,14213.79117,14820.25802,15539.19273,17074.01133,17389.45366,17607.69701,18041.95891,19116.1163,20492.14804,22118.35782,23961.86578,25538.75071,27111.22658,29031.03336,29290.42587,29882.39204,31717.09877,32669.87394,33896.65414,35475.72155,36147.00442,34613.0167,30595.14385,30261.14321,
Ireland,IRL,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,,,,,,,,,7752.822828,8006.857066,8400.529226,8586.205907,8785.453766,9096.899125,9006.318168,9504.306638,9895.863369,10041.64823,10206.49341,10359.4398,10229.00165,10006.28627,10148.22263,10311.08089,10330.94604,10831.14889,11293.28686,11841.12726,13010.68494,13251.05733,13417.36244,13748.27734,14566.80341,15615.36283,16854.56214,18259.34634,19460.95929,20659.21245,22122.13763,22319.79911,22770.88732,24168.96484,24894.9956,25829.82283,27033.09886,27544.62774,26375.7032,23314.01624,23059.50211,
Isle of Man,IMY,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMY,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMY,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMY,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMY,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMY,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMY,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMY,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMY,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMY,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMY,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMY,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21195.40315,,,,,,,,,,,
Israel,ISR,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40571,,,,,,,,54625,54427,55715,56753,58356,58710,60271,60131,62879,64594,65888,,
Israel,ISR,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46473,,,,,,,,55968,56505,61240,63009,63107,63650,63266,62496,62845,63859,65329,,
Israel,ISR,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.49725,19.57912,21.2319,21.93849,21.14697,20.57811,20.2541,19.93818,19.41894,19.46367,,,
Israel,ISR,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.88226,20.86102,21.83369,22.40003,21.73601,20.96273,20.07245,20.18802,18.9747,20.39898,,,
Israel,ISR,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.92934,29.19421,28.75497,25.39175,27.79721,23.63361,22.57633,22.80361,22.74025,21.27728,,,
Israel,ISR,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.398445089,7.448231978,7.700887185,7.568460756,7.289222826,7.31921185,7.834559939,7.748122969,7.663896584,7.55965207,7.630654734,7.443477816,7.425691085,7.489676641,7.632321753,7.632321753,
Israel,ISR,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68984.91808,72537.33321,73052.26514,73484.69853,72916.18267,78469.72912,79656.58775,78443.03937,78046.13788,81999.29192,86031.2261,90051.72799,93858.05983,93892.7357,91908.00673,,
Israel,ISR,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15933.47835,16753.98131,16872.91538,16972.79472,16841.48435,18124.18953,18398.31882,18118.02499,18026.35247,18939.41428,19870.67198,20799.28916,21678.43938,21686.44848,21228.03471,,
Italy,ITA,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,224646,229991,236691,245628,250523,255267,271307,271747,269279,275199,273744,279082,276716,281311,276553,273800,267065,263101,258535,257961,265553,255429,251621,279604,256756,251827,,,253736,258827,262675,263421,256650,260769,264061,264378,273113,,,,
Italy,ITA,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,332106,354975,317196,,,432867,462617,481698,493513,510759,519128,527302,532264,533977,547148,562196,572666,577740,582570,571607,589655,590692,579690,603830,504816,461776,,,422090,421297,441168,440667,428177,417023,427646,426822,450757,,,,
Italy,ITA,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.03427,23.1867,23.71071,24.44141,25.22612,24.81295,23.02002,25.03769,22.6426,24.45101,,,
Italy,ITA,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.72838,26.65658,30.13383,26.9566,28.39286,27.18915,26.7756,28.44804,25.20074,26.73092,,,
Italy,ITA,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.55704,26.62342,24.97742,26.35096,23.44873,22.67387,22.20448,23.34052,22.12825,24.95619,,,
Italy,ITA,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.256536467,7.377926195,7.654901093,7.727415585,7.789166979,8.063426016,8.212642794,8.337772713,8.345801937,8.653855828,8.592896406,8.970608989,8.637761872,9.002606048,9.431419008,9.529130763,
Italy,ITA,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,GNI per capita (constant LCU),NY.GNP.PCAP.KN,8228.623721,8625.683212,8799.381183,9026.544534,9501.384527,10100.35486,10699.68598,11295.88156,11822.86644,11983.76047,12361.38307,13119.44919,13671.35072,13325.17492,14193.5194,14511.36981,14932.31601,15817.71264,16336.27241,16334.34445,16372.35042,16579.21137,17107.49062,17559.23089,18008.08815,18619.34931,19398.94883,19996.18463,20250.22903,20514.61653,20591.40317,20448.96886,20855.55596,21533.19893,21824.01472,22355.64626,22646.10211,23069.1082,23839.06931,24288.11453,24319.26288,24114.21013,24376.75187,24515.74403,24979.97169,25125.66606,24393.37807,23166.23561,23409.24586,
Italy,ITA,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,6641.616901,6962.097836,7102.295689,7285.647365,7668.907729,8152.358134,8636.099752,9117.310548,9542.658923,9672.522254,9977.314979,10589.1773,11034.63678,10755.2259,11456.09783,11712.64628,12052.40703,12767.04236,13185.59052,13184.0344,13214.71037,13381.67526,13808.06836,14172.68411,14534.97288,15028.34365,15657.58635,16139.63675,16344.68508,16558.0817,16620.05895,16505.09512,16833.26613,17380.21603,17614.94388,18044.04273,18278.48005,18619.90341,19241.3666,19603.80708,19628.94803,19463.44261,19675.34945,19787.535,20162.22977,20279.82492,19688.76906,18698.29842,18894.4407,
Jamaica,JAM,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,8053,9471,,,9417,,9889,7092,,,8676,,10699,9610,9730,9648,9920,9888,10251,,,,8315,,,,,,,9718,9767,9759,10968,12032,11793,,,,,14515,
Jamaica,JAM,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,,,7361,,,,,,,,,10738,11001,,10985,9037,9061,,,,10931,,,,,,,12090,,11801,11315,12828,13336,,13006,,,18222,
Jamaica,JAM,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35078,13.45292,12.53251,10.1537,12.82055,,17.31389,15.82982,17.03733,19.89187,
Jamaica,JAM,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.99931,20.95981,20.10834,17.59734,18.84688,,19.89459,26.79211,22.23856,22.61013,
Jamaica,JAM,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.36765,59.67162,36.16849,,,,,42.4121,52.80942,50.19577,
Jamaica,JAM,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.091196664,4.682995839,5.970905393,5.071892496,4.684826302,5.465565311,5.100874869,4.876882671,4.573396076,4.822702948,4.100239958,4.199682103,4.851776234,5.242978307,4.912322479,4.808957176,
Jamaica,JAM,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2018944,
Jamaica,JAM,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,4.724478104,4.229358831,3.422820449,4.314692844,4.194585401,3.824763233,3.400990333,3.292348258,4.155630222,5.202985794,6.504694411,5.410293946,6.292522233,6.793723501,13.49209568,15.68040613,11.69383962,9.604736685,7.20408764,5.683996583,6.26077402,6.515258394,6.586750896,4.235448491,4.479631282,4.160922133,3.326990157,2.635370782,2.0774231,2.279076597,3.016475539,3.684185963,3.745798389,3.567572688,3.541389765,4.001548875,4.504029994,5.957567448,5.162991307,6.304909521,6.358200765,
Jamaica,JAM,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,73.08115667,69.83546695,56.51076072,64.3046632,59.01515047,56.00564502,50.15964188,53.42183309,56.09478097,76.73814557,78.05090538,82.66440733,92.17099976,104.49141,172.7527681,225.3570448,171.2735201,161.7659824,132.4364764,114.5066118,114.5111683,124.3837098,142.2240573,93.28687777,98.12794485,82.25251463,63.47951748,51.41077627,46.20133332,46.16852051,54.53771104,62.09393736,60.74611738,63.54455791,67.52968019,62.34421051,70.84858874,86.58217206,76.18938139,91.42250695,104.2133284,
Jamaica,JAM,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,17.40167883,16.48693729,13.28190467,14.52749755,12.97335445,11.61793431,22.90223693,9.054968198,27.25862789,13.58502903,11.43331804,13.65276742,11.64905946,11.95277189,21.09461125,27.90329633,27.23091558,25.50893382,21.10690566,15.8573808,15.91145772,18.77369646,21.07914731,11.41492107,12.42899503,11.98171267,10.26787323,8.561358828,5.803748724,7.072845917,8.127397063,8.573855864,9.356816795,9.478005567,8.885075993,9.257178323,7.247569165,10.6042371,8.440340241,12.22915166,8.735479319,
Jamaica,JAM,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3345.266672,,,,,,,,,,,
Japan,JPN,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,364906,381608,388445,395062,406347,402553,411379,419958,432222,462343,470991,477101,478349,476991,471724,464173,457767,452220,449347,454109,452849,453379,440769,461729,464431,430958,425714,426440,366550,363880,362605,365540,371688,378950,382738,386443,390542,391967,396388,,
Japan,JPN,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,477931,475829,482483,486902,503608,511590,519012,528696,537474,541374,554078,553684,578694,589577,603098,619105,632432,641622,647200,651728,658569,663215,,695707,702575,,,,629836,628376,622207,619504,615158,612629,610372,609557,607663,607062,609966,,
Japan,JPN,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.13172763,21.08742,21.63598,21.86736,22.48641,22.94467,22.7283,22.21423,21.94125,21.69983,21.48155,,,
Japan,JPN,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.15258222,20.88086,21.15899,21.2319,21.96414,22.59295,22.66473,22.39146,22.37285,22.38402,22.27902,,,
Japan,JPN,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.32701798,15.12206,17.70273,17.41558,17.37313,19.88015,20.80486,19.22158,19.0648,20.13405,20.94919,,,
Japan,JPN,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.878761664,7.0444989,6.987891488,7.288618103,7.543444649,7.689316426,7.949605169,7.967619774,8.085526233,8.042089197,8.161710742,8.187660882,8.188855293,8.512436416,9.511148482,9.486847457,
Japan,JPN,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
